id,features
3072,"[-0.5770819783210754, -0.031357113271951675, 0.7006673812866211, 0.44448530673980713, -0.21490254998207092, -0.5928844809532166, 0.44870525598526, 0.8574669361114502, -0.3904370665550232, -0.0597003772854805]"
3082,"[-0.32490015029907227, -0.019557826220989227, -0.030877985060214996, 0.6417965292930603, -0.19301052391529083, -0.6164630055427551, 0.46816486120224, -0.44605082273483276, -0.08654794096946716, 0.20027628540992737]"
3092,"[-0.3393235504627228, 0.3014971911907196, 1.5479841232299805, 1.8910201787948608, -0.19923783838748932, -0.49093097448349, 0.29925182461738586, 0.26215964555740356, -0.799432098865509, -0.6091176867485046]"
3102,"[-0.17291463911533356, 0.0863376036286354, 0.10053414851427078, 0.3631018102169037, -0.13347811996936798, -0.7805907726287842, 0.7924674153327942, 0.259316623210907, 0.017858324572443962, 0.03187013044953346]"
3112,"[-0.49802741408348083, 0.3048854470252991, 0.5767557621002197, 0.5426017642021179, 1.302183747291565, -1.2710013389587402, -0.3979491591453552, 0.5729694962501526, 0.20061273872852325, 0.3655637800693512]"
3122,"[-0.07684493064880371, 0.37804609537124634, 0.3373071849346161, 0.8833454847335815, 0.05449024215340614, -0.43102675676345825, 0.7971198558807373, -0.9102039933204651, -0.9227095246315002, -0.05334017053246498]"
3132,"[0.4554094076156616, 0.46329161524772644, 0.9572972059249878, 0.3204684555530548, -0.45248714089393616, -1.1924117803573608, 0.5945607423782349, -0.16882482171058655, 0.28080758452415466, -0.47821885347366333]"
3142,"[-0.6456891298294067, -0.17826926708221436, 0.46505698561668396, 0.1481696367263794, 0.8322467803955078, -1.2791287899017334, -0.23657485842704773, 0.23272278904914856, 0.2540642321109772, 0.32122841477394104]"
3152,"[-0.3891482353210449, 0.288968563079834, 0.9871997237205505, 0.027495352551341057, -0.1504790186882019, -0.8998472690582275, 0.5133057832717896, 0.8086099624633789, -0.32607871294021606, -0.3728494346141815]"
3162,"[-0.01140445563942194, 0.36008748412132263, 0.18012471497058868, 1.1960957050323486, -1.7851136922836304, -0.4747791588306427, -0.3529776334762573, -0.900534987449646, -0.34471240639686584, 0.012365981936454773]"
3172,"[-0.22435139119625092, -0.12262830138206482, -0.0035672045778483152, 0.2154131382703781, -0.28823408484458923, -1.004351019859314, 0.6128871440887451, 0.03740354999899864, -0.3073384165763855, 0.22933359444141388]"
3182,"[-0.022211726754903793, 0.06013871356844902, 0.989465594291687, -0.22277778387069702, 0.20003604888916016, -0.9764778017997742, 0.8443883061408997, -0.27097630500793457, -0.9720650911331177, -0.5611652731895447]"
3192,"[0.21089138090610504, 0.608729362487793, 0.9679640531539917, 0.7677404880523682, 0.8625044822692871, -1.071956753730774, -0.1879540979862213, 0.3765401840209961, -0.670574426651001, 0.5465836524963379]"
3202,"[-0.05665955692529678, -0.0023796334862709045, -0.10178147256374359, 0.057464875280857086, 0.005226659122854471, -0.0949290469288826, 0.1397128403186798, -0.040258221328258514, 0.029766183346509933, 0.06531869620084763]"
3212,"[-0.3208273947238922, -0.07224292308092117, -0.2231471687555313, 0.4565134644508362, -0.2255011796951294, -0.27884358167648315, 0.41516342759132385, -0.07516004145145416, 0.01652119681239128, 0.2789801061153412]"
3222,"[-0.4492305517196655, 0.1536015123128891, 0.167930006980896, 0.503821611404419, -0.10286952555179596, -1.2126140594482422, 0.2266232967376709, 0.7328873872756958, -0.9237627387046814, -0.6438612937927246]"
3232,"[-0.2544103264808655, -0.025370607152581215, 0.8968146443367004, 0.13114209473133087, -0.26541444659233093, -0.8199436068534851, 0.4054257273674011, 0.41225728392601013, -0.5941511988639832, 0.35596588253974915]"
3242,"[-0.30467209219932556, 0.06720909476280212, 0.6350442171096802, 0.1996130496263504, 0.08374311029911041, -0.7393313646316528, 0.5054870843887329, 0.14320632815361023, -0.20357352495193481, 0.2620601952075958]"
3252,"[-0.029171811416745186, -0.034789200872182846, 0.2812669575214386, 0.4071025848388672, 0.25592347979545593, -0.9762505292892456, 0.44317755103111267, 0.12299193441867828, 0.45573997497558594, 0.4004243314266205]"
3262,"[-0.47922441363334656, 0.8852900862693787, 0.4616105258464813, -0.17940650880336761, 1.2296980619430542, -0.5402873754501343, 0.8119727969169617, -0.16910336911678314, 0.033299725502729416, 0.5314638614654541]"
3272,"[0.045240480452775955, 0.9551486372947693, 0.513155996799469, 0.06069834157824516, 0.678998589515686, -1.328630805015564, 0.14077582955360413, 0.01273041870445013, -0.3657088875770569, -0.3218182921409607]"
3282,"[-1.3886656761169434, 0.47099483013153076, 0.9925455451011658, -0.31582048535346985, 0.040444448590278625, -0.0652933269739151, 1.2624280452728271, 0.6745821237564087, 0.1118737980723381, -0.06802278012037277]"
3292,"[0.1179778128862381, -0.36103686690330505, 0.694867730140686, 0.8005725145339966, -0.5902978777885437, -0.17270128428936005, 0.5432403087615967, 0.2609484791755676, -1.2210723161697388, 0.5853964686393738]"
3302,"[-0.3681367039680481, 0.3556302785873413, 0.9767539501190186, 0.17481276392936707, 0.7086403965950012, -1.1138707399368286, 0.3365711569786072, 0.5405223965644836, -0.542380690574646, -0.6105509996414185]"
3312,"[-0.1021248996257782, -0.018962085247039795, -0.015877649188041687, 0.12779459357261658, -0.069719597697258, -0.13545766472816467, 0.131122887134552, -0.0019881681073457003, -0.009590732865035534, 0.09536192566156387]"
3322,"[-0.33281710743904114, 0.3548959493637085, -0.3166479170322418, 0.8825257420539856, 0.0003733219637069851, 0.1284336894750595, 0.6040703058242798, -0.077475406229496, -0.4734596908092499, 0.18388989567756653]"
3342,"[0.17716945707798004, -0.03258455544710159, 0.6296206712722778, 0.17386366426944733, 0.08468327671289444, -0.9248455166816711, 0.7476810216903687, 0.6945957541465759, -0.3117465078830719, -0.12037195265293121]"
3352,"[0.2730806767940521, 0.24257244169712067, 0.358954519033432, -0.3695082366466522, -0.2867382764816284, -0.7729349136352539, 0.29088881611824036, 0.0403735525906086, -0.2190885692834854, 0.6305308938026428]"
3362,"[-0.33713290095329285, 0.37581855058670044, 0.5569521188735962, -0.0731881707906723, -0.2693112790584564, -1.0892930030822754, 0.26924601197242737, 0.294519305229187, -0.06778230518102646, 0.11890776455402374]"
3372,"[0.2757966220378876, -0.09092500060796738, 0.21021053194999695, 0.32210296392440796, -0.06877969950437546, -1.0986195802688599, 0.4133952260017395, 0.3240225911140442, -0.0651407316327095, -0.06994496285915375]"
3382,"[-0.3279060125350952, 0.05970176309347153, -0.6314026713371277, 0.9111882448196411, 0.500583827495575, -1.0890111923217773, 0.7236891984939575, 0.7373313307762146, -0.5610539317131042, 0.4301760792732239]"
3392,"[-0.3421046733856201, 0.333921879529953, 0.35412582755088806, 0.5439953804016113, 0.1589156985282898, -0.41422754526138306, 0.4570007622241974, 0.2813529372215271, -0.043950971215963364, -0.4875403642654419]"
3402,"[0.3783094882965088, 0.1054648756980896, 1.0339248180389404, 0.4444933533668518, 0.6570277214050293, -1.1859475374221802, -0.11176037788391113, -0.33684736490249634, -0.6967881917953491, -0.053700078278779984]"
3412,"[-0.43859192728996277, 0.23536141216754913, 0.9219655990600586, 0.3180312514305115, -0.1053481474518776, -0.8201825022697449, 0.4036549925804138, 0.05477708578109741, 0.24744340777397156, -0.1291559338569641]"
3422,"[0.32389727234840393, 0.3325323760509491, 0.669326663017273, 0.11533129215240479, 0.1490376591682434, -0.5743264555931091, 1.1311076879501343, 0.7193883061408997, -0.4728469252586365, -0.30976632237434387]"
3432,"[0.20274953544139862, 0.18846216797828674, -0.30900678038597107, 0.4554522931575775, -0.4085412621498108, -0.6800493001937866, 0.927437961101532, 0.3554391860961914, 0.21635442972183228, -0.9637060761451721]"
3442,"[-0.8685805201530457, 0.5306644439697266, 0.4728984236717224, -0.5602040886878967, -0.07169662415981293, -0.6827818155288696, 0.7650170922279358, -0.7580146789550781, 0.20312809944152832, -0.628099799156189]"
3452,"[-0.5030035376548767, -0.06736472249031067, -0.04061203822493553, 0.29504886269569397, -0.3053896129131317, -0.29322999715805054, 0.9909234046936035, 0.1228945255279541, -0.28789687156677246, -0.14110668003559113]"
3462,"[-0.4734787940979004, 0.3238292932510376, 1.2028473615646362, 0.12751679122447968, -0.2456425577402115, -1.0310593843460083, 0.16260506212711334, 0.14323264360427856, -0.41504645347595215, -0.2093830406665802]"
3472,"[-0.636756956577301, 0.5650277733802795, 0.04854092001914978, 0.4751586616039276, 0.15386196970939636, -0.15617190301418304, 0.43765246868133545, -0.14258943498134613, -0.0868062824010849, 0.18734657764434814]"
3482,"[-0.6684163212776184, -0.0641375258564949, -0.14599695801734924, 0.6423816084861755, -0.1901368498802185, -0.5201044678688049, 0.427966445684433, 0.09178583323955536, 0.20210492610931396, 0.34305307269096375]"
3492,"[-0.6536250114440918, -1.2323123216629028, 0.2237122654914856, -0.06472593545913696, 0.5471519827842712, -0.8799893856048584, 0.6665790677070618, -0.038472726941108704, -0.4765223562717438, 0.2979060411453247]"
3502,"[-0.49439409375190735, 0.10187286883592606, 0.49874043464660645, 0.11673836410045624, 0.974532961845398, -1.4375427961349487, -0.24335408210754395, 0.01033130381256342, 0.5448573231697083, 0.2531854510307312]"
3512,"[-0.8840636610984802, 0.025157321244478226, 0.3506615161895752, 0.3610585927963257, 0.09262832999229431, -0.4094567596912384, 0.6287237405776978, 0.378065288066864, 0.235995352268219, 0.37774714827537537]"
3522,"[0.0006887306808494031, -0.06420642882585526, 0.998737633228302, -0.005354595836251974, 0.035699423402547836, -0.6757226586341858, 0.5544389486312866, 0.3636814057826996, 0.40701261162757874, 0.6040045022964478]"
3532,"[-1.3323583602905273, 0.7242939472198486, 1.0512129068374634, -0.28221043944358826, 0.5754903554916382, -0.9731461405754089, -0.4108808934688568, -0.03749927133321762, -0.09772288054227829, 0.8824149370193481]"
3542,"[0.583860456943512, 0.9443178772926331, 0.8653715252876282, -1.027760624885559, -0.26787981390953064, -0.7787609100341797, -0.04157344251871109, 0.09911929816007614, -1.1536966562271118, 0.09575150907039642]"
3552,"[-0.23676703870296478, 0.6701852083206177, -0.11174362152814865, 0.24275651574134827, -0.513269305229187, -1.0965690612792969, 0.19468648731708527, -0.36817002296447754, 0.1230948194861412, 0.36453041434288025]"
3562,"[0.5811733603477478, 0.4456031024456024, 0.1901313066482544, 1.3853682279586792, 0.5297890901565552, -0.9810055494308472, 0.7637857794761658, 0.1517437845468521, -0.20490726828575134, -0.8168188333511353]"
3572,"[-0.6320464015007019, 0.3798098564147949, 0.15010616183280945, 0.25565892457962036, -0.04703230783343315, -0.3278595507144928, 0.2858161926269531, -0.1435507833957672, -0.45867717266082764, -0.4252498745918274]"
3592,"[-0.26493212580680847, 0.5578376650810242, 0.7267650365829468, -0.8996381759643555, -0.34188905358314514, -0.23830199241638184, 0.6776770353317261, -0.14019687473773956, -0.3437871038913727, 0.8023430109024048]"
3602,"[0.059624724090099335, 0.5850232243537903, 0.24196010828018188, 1.050405502319336, -0.4344988167285919, -0.8781316876411438, -0.10822838544845581, 0.08416474610567093, 0.07604487240314484, -0.24511487782001495]"
3612,"[-0.9195597171783447, -1.0034384727478027, 0.21996034681797028, 0.17656105756759644, 0.4811864197254181, -1.3006306886672974, -0.7056382894515991, 0.7567886114120483, 0.1989271342754364, 0.4001043438911438]"
3622,"[-0.15703223645687103, -0.15122075378894806, 0.9146409034729004, 0.11526089161634445, 0.1383124440908432, -0.8956270813941956, 0.8202889561653137, 0.296726256608963, -0.4576772451400757, -0.5184491276741028]"
3632,"[0.15165533125400543, -0.204027459025383, 0.5531428456306458, 0.42573606967926025, -0.1461438089609146, -0.9993589520454407, 0.34242233633995056, -0.03369106724858284, -1.442919135093689, -0.6529462337493896]"
3642,"[-0.27187463641166687, 0.2673269510269165, 0.5895758271217346, 0.9382306933403015, -0.47853878140449524, -0.8513180613517761, 0.23059505224227905, -0.6170241832733154, -0.4666902422904968, -1.1041433811187744]"
3652,"[-0.6528789401054382, -0.20318201184272766, -0.3505578935146332, -0.1395488679409027, 0.3423331081867218, -0.5070529580116272, 0.7441152334213257, -0.42320722341537476, -0.09850801527500153, -0.06808808445930481]"
3662,"[-0.147756427526474, 0.7819843888282776, 0.23576991260051727, -0.006617531180381775, 0.7602686882019043, -0.9538397192955017, 0.2067687213420868, -0.46836012601852417, -0.025320570915937424, -0.3155912756919861]"
3672,"[-0.7463532090187073, 0.9899695515632629, 0.5433022975921631, 0.891045868396759, 0.0933937355875969, -0.5773380994796753, 0.013281651772558689, 0.11203429847955704, 0.08304664492607117, 0.012598743662238121]"
3682,"[0.14360526204109192, 0.4323514699935913, 0.06269136071205139, 0.4827214777469635, -0.470806747674942, -1.0330417156219482, 0.4915629029273987, -0.2014690339565277, -0.07487814128398895, -0.13636352121829987]"
3692,"[-0.5287109017372131, 0.7921683192253113, 0.42565998435020447, -0.49667036533355713, 1.0798327922821045, -1.6940728425979614, -0.9287306666374207, -1.1890738010406494, 0.13920393586158752, -0.05622973293066025]"
3702,"[-0.16996513307094574, 0.3122469484806061, 0.1498541682958603, 0.061589986085891724, -0.24687325954437256, -0.9334115386009216, 0.4995174705982208, 0.09549349546432495, -0.4664127230644226, -0.0035537991207093]"
3712,"[-0.3193720579147339, 0.3333131968975067, 0.6843823194503784, 0.5567914247512817, 0.4653099477291107, -0.6808690428733826, 0.22306248545646667, -0.08358515799045563, -0.2015838623046875, 0.2958129644393921]"
3722,"[-0.11731172353029251, 0.03162036091089249, 0.06900175660848618, 0.14640894532203674, -0.03413957729935646, -0.3581960201263428, 0.22484080493450165, 0.011543541215360165, -0.1016404777765274, 0.15851959586143494]"
3732,"[-0.5608940124511719, 0.5277921557426453, 0.2362109124660492, -0.1086076945066452, 0.009539701044559479, -0.9055634140968323, 0.1733696162700653, 0.23164890706539154, -0.6703564524650574, -0.3916136920452118]"
3742,"[-0.8761052489280701, 0.28551480174064636, 1.2126214504241943, -0.2654062509536743, -0.16636860370635986, -1.0296480655670166, 0.02263110876083374, 0.06022687256336212, -0.5182611346244812, -0.29184210300445557]"
3752,"[-0.31753599643707275, 0.7165423631668091, -0.41380468010902405, -0.009955978952348232, -0.06730623543262482, -0.6123727560043335, 0.5126903057098389, -0.026395689696073532, 0.358208030462265, 0.6057816743850708]"
3762,"[-0.12773792445659637, -0.23283086717128754, 0.0005694464198313653, 0.16191795468330383, 0.09656170755624771, -0.15355128049850464, 0.23693889379501343, -0.011618039570748806, 0.0030449607875198126, 0.17444901168346405]"
3772,"[-0.1737755388021469, 0.4452674388885498, 0.3717266023159027, -0.2504975199699402, 0.2922906279563904, -1.0905977487564087, -0.13189968466758728, 0.29733580350875854, -0.7244930863380432, -0.08995196223258972]"
3782,"[0.1465337574481964, 0.24199934303760529, 0.6078495979309082, 0.3728240132331848, 0.47944438457489014, -1.2227367162704468, 0.11360753327608109, -0.07981836050748825, 0.8704068064689636, -0.33761635422706604]"
3792,"[-0.17779113352298737, -0.3442690968513489, 1.1240105628967285, 0.6073235273361206, 0.5844196081161499, -0.938172459602356, 0.37866127490997314, 0.02434670925140381, -0.026856137439608574, -0.22029179334640503]"
3802,"[-0.31414493918418884, -0.06357628107070923, -0.040888529270887375, 0.5591831207275391, 0.15366989374160767, -0.2882159352302551, 0.7837241291999817, -0.1036752387881279, -0.20534713566303253, -0.15850479900836945]"
3812,"[0.04817434400320053, 0.6579537391662598, 0.3073637783527374, 0.5673077702522278, 0.02099177986383438, -0.9141431450843811, 0.18814942240715027, -0.05396866798400879, -0.23027093708515167, 0.3765178322792053]"
3822,"[-0.4887280762195587, 0.45064812898635864, 1.1804512739181519, -0.18648752570152283, 0.37528958916664124, -0.032843489199876785, 0.9237422943115234, 0.5960766077041626, -0.5515375733375549, 1.021151065826416]"
3832,"[-2.050662040710449, 0.48764461278915405, 0.5098479986190796, -1.0437359809875488, -0.18465135991573334, -0.3691985607147217, 0.4660099744796753, -0.4770461916923523, -0.628137469291687, 0.4030687212944031]"
3842,"[-0.024415062740445137, -0.1194373071193695, -0.19189614057540894, 0.12912672758102417, 0.20748016238212585, -0.48985129594802856, 0.3408106863498688, -0.019932588562369347, -0.09626562148332596, 0.1557963341474533]"
3852,"[0.09888516366481781, -0.7747125625610352, 0.5132443904876709, 0.29307126998901367, -0.090369313955307, -0.6389971375465393, 0.8491455912590027, 0.18968001008033752, -0.4905318021774292, 0.07429440319538116]"
